===========RESULTADOS============
SESION: Thu Sep 15 12:24:56 2016
=================================
u1, v1, u2, v2, x, y, z, obj
58.517, 546.05, 30.021, 456.631, -133.776, 421.993, 354.114, 0.979144
57.5572, 551.686, 29.0325, 462.076, -135.099, 428.779, 355.136, 0.960726
59.7666, 535.064, 31.2078, 446.96, -140.157, 406.473, 353.495, 0.949916
57.6068, 547.16, 28.89, 459.42, -150.119, 419.476, 356.244, 0.690523
57.0683, 549.337, 28.3608, 461.353, -149.084, 422.488, 356.798, 0.679198
244.342, 428.064, 218.309, 348.09, -106.356, 273.426, 78.2858, 0.970803
241.384, 432.811, 215.273, 353.249, -113.595, 277.696, 82.2232, 0.954688
204.765, 437.794, 177.897, 355.584, -101.145, 289.113, 140.862, 0.820762
242.991, 435.912, 216.916, 356.923, -120.257, 279.825, 78.9542, 0.631906
238.596, 436.974, 212.41, 357.585, -118.084, 282.079, 86.2129, 0.614633
202.412, 445.256, 175.474, 363.056, -105.419, 298.009, 144.156, 0.453849
203.067, 438.204, 176.177, 355.532, -97.282, 290.964, 143.792, 0.442703
206.987, 444.153, 180.128, 362.372, -107.593, 295.755, 136.897, 0.312076
188.167, 169.457, 162.391, 83.2714, 91.0659, -6.96711, 181.295, 0.982747
189.049, 173.726, 163.113, 91.0782, 48.56, -25.6418, 177.249, 0.938375
189.395, 172.661, 163.422, 91.1627, 36.0325, -34.6705, 175.93, 0.93385
197.365, 218.445, 171.273, 136.12, 16.9199, 23.8606, 161.893, 0.894869
197.019, 176.796, 171.177, 92.2108, 69.8573, -9.21658, 166.449, 0.886795
187.575, 199.729, 161.518, 116.765, 34.2943, 5.87189, 178.352, 0.870324
201.747, 175.154, 175.984, 88.8133, 91.2136, 0.409581, 160.89, 0.810721
198.609, 212.096, 172.55, 129.934, 19.4, 15.4993, 160.169, 0.633802
193.119, 210.438, 167.044, 127.599, 26.9752, 17.5624, 169.226, 0.594298
194.962, 208.045, 168.893, 125.767, 22.5748, 11.3807, 166.087, 0.552765
197.936, 172.956, 172.155, 87.0939, 86.8172, -5.11543, 166.305, 0.552406
188.166, 177.378, 162.33, 91.6974, 79.9475, -1.68831, 180.522, 0.538322
186.632, 200.142, 160.538, 117.887, 25.774, 1.81518, 179.282, 0.527942
187.247, 181.181, 161.35, 96.4748, 66.3515, -3.81551, 181.03, 0.524798
197.737, 206.918, 171.691, 124.781, 22.2656, 9.27938, 161.758, 0.511435
198.286, 205.652, 172.248, 123.62, 22.0102, 7.16976, 160.89, 0.464582
239.549, 183.905, 213.993, 99.2663, 73.6888, 0.0432063, 101.691, 0.989375
183.918, 224.167, 157.721, 141.083, 18.8841, 34.5137, 182.764, 0.987846
231.926, 173.973, 206.322, 87.2991, 101.159, 1.86378, 116.29, 0.86647
226.887, 174.301, 201.251, 87.2683, 103.881, 4.39459, 124.197, 0.749407
201.782, 204.98, 175.764, 123.414, 17.8328, 3.55219, 155.123, 0.705778
204.833, 205.602, 178.842, 124.038, 18.046, 4.37666, 150.364, 0.66106
211.479, 214.367, 185.536, 132.063, 22.2759, 19.5203, 140.349, 0.645682
213.262, 189.898, 187.471, 104.789, 69.8433, 9.06228, 141.696, 0.604468
224.533, 174.844, 198.883, 87.7257, 103.997, 5.47275, 127.761, 0.604248
226.057, 176.412, 200.406, 90.3913, 91.3259, 0.234442, 124.174, 0.60136
209.883, 204.398, 183.945, 122.975, 18.238, 2.23464, 142.46, 0.600141
201.842, 207.56, 175.819, 125.848, 17.8533, 7.49749, 155.025, 0.585939
228.753, 177.761, 203.115, 92.535, 82.2088, -3.31794, 119.124, 0.57901
200.124, 207.947, 174.095, 125.802, 22.1931, 10.6147, 158.034, 0.560778
194.179, 210.806, 168.091, 128.545, 20.4311, 14.4516, 167.135, 0.991599
194.028, 239.343, 167.864, 155.493, 19.927, 56.9562, 167.137, 0.982595
183.894, 227.522, 157.657, 145.012, 10.2902, 34.9791, 182.257, 0.966263
193.955, 209.289, 167.858, 127.442, 16.6434, 10.0875, 167.233, 0.535211
214.854, 164.939, 189.218, 76.1623, 126.843, 5.27264, 144.322, 0.956538
168.866, 163.822, 143.287, 74.7417, 122.881, 5.32989, 211.517, 0.943947
199.629, 166.566, 173.959, 78.0946, 119.792, 4.79593, 166.236, 0.912573
172.104, 163.764, 146.517, 74.6237, 124.119, 5.70115, 206.861, 0.864018
178.075, 168.339, 152.445, 79.1584, 122.228, 10.7098, 197.991, 0.860376
201.687, 147.988, 176.112, 59.1247, 137.753, -11.7844, 164.615, 0.84869
201.53, 146.354, 175.972, 57.1306, 142.748, -11.0869, 165.233, 0.785443
175.047, 161.538, 149.434, 72.9613, 120.291, -0.0943369, 202.434, 0.774965
203.192, 133.086, 177.787, 40.2531, 190.231, -0.775525, 166.542, 0.740377
206.538, 133.021, 181.118, 40.1208, 191.47, -0.404267, 161.887, 0.665931
221.134, 165.439, 195.512, 76.6311, 127.92, 6.0929, 135.13, 0.610304
181.115, 160.543, 155.473, 72.3718, 117.731, -3.63071, 193.425, 0.591982
203.826, 128.029, 178.437, 35.3207, 192.921, -6.36835, 165.858, 0.579281
207.455, 139.479, 182.009, 46.3162, 189.366, 7.40252, 160.418, 0.57711
206.685, 139.112, 181.247, 45.8426, 190.596, 7.72246, 161.612, 0.556802
201.18, 127.542, 175.806, 34.8912, 192.314, -7.19722, 169.57, 0.555079
198.838, 147.67, 173.269, 58.7141, 138.502, -11.5236, 168.854, 0.54615
205.587, 140.259, 180.134, 47.6171, 183.245, 4.86303, 162.573, 0.539697
175.795, 337.748, 149.222, 249.067, 6.35879, 192.102, 192.622, 0.896497
175.554, 285.653, 149.101, 200.105, 5.2204, 118.334, 193.826, 0.883681
145.031, 273.037, 118.943, 181.798, 64.0132, 130.173, 241.153, 0.81839
155.033, 313.043, 128.577, 223.251, 26.6595, 167.637, 224.509, 0.814699
201.719, 342.563, 175.307, 254.428, 5.21738, 197.351, 153.971, 0.767873
147.298, 274.886, 121.161, 184.075, 59.074, 130.235, 237.728, 0.747315
209.85, 284.381, 183.699, 198.222, 20.7903, 122.061, 142.971, 0.664132
183.722, 329.473, 157.24, 240.8, 13.1698, 183.28, 181.38, 0.622443
183.662, 336.692, 157.161, 247.607, 13.0478, 193.183, 181.372, 0.598817
171.972, 285.792, 145.528, 199.628, 10.693, 121.293, 199.481, 0.573441
171.191, 288.226, 144.711, 202.417, 5.31857, 122.294, 200.361, 0.549352
153.636, 316.286, 127.209, 225.72, 31.9375, 174.484, 226.599, 0.54843
218.084, 354.062, 191.812, 265.011, 12.272, 215.514, 130.194, 0.529658
205.356, 301.81, 179.112, 214.87, 17.4624, 145.562, 149.517, 0.501591
152.082, 276.11, 125.902, 185.695, 55.4381, 129.935, 230.686, 0.481155
156.325, 318.017, 129.879, 227.635, 29.7495, 175.784, 222.577, 0.466393
214.638, 283.896, 188.531, 198.141, 18.0552, 119.816, 135.45, 0.443358
209.815, 285.324, 183.656, 199.395, 17.8425, 122.022, 142.776, 0.442002
171.163, 287.287, 144.699, 201.25, 8.26633, 122.333, 200.557, 0.440985
192.064, 337.529, 165.602, 248.948, 9.85643, 192.688, 168.712, 0.42624
173.638, 283.359, 147.203, 197.458, 9.84378, 117.324, 196.983, 0.420507
180.342, 337.011, 153.816, 247.986, 11.3835, 193.039, 186.178, 0.395921
153.793, 318.105, 127.355, 227.526, 30.9775, 176.546, 226.291, 0.39404
181.201, 213.896, 154.972, 132.269, 8.46195, 13.6113, 186.524, 0.988736
168.548, 205.037, 142.283, 123.477, 10.8614, 2.43291, 206.445, 0.972385
191.666, 212.133, 165.54, 130.186, 15.4752, 13.9491, 170.696, 0.886685
166.46, 213.658, 140.136, 132.064, 5.11978, 12.5627, 209.242, 0.879477
176.438, 210.412, 150.213, 128.415, 13.9614, 11.6884, 194.259, 0.816033
188.685, 212.376, 162.533, 130.456, 14.3762, 13.9475, 175.258, 0.798696
172.989, 214.788, 146.696, 133.232, 5.33273, 13.8959, 199.104, 0.785326
179.963, 210.122, 153.747, 128.458, 11.0804, 9.39665, 188.648, 0.746493
180.445, 211.317, 154.192, 130.39, 1.91288, 6.16786, 187.384, 0.703681
179.964, 212.307, 153.719, 131.013, 5.4077, 9.62527, 188.307, 0.690975
169.251, 210.9, 143.059, 127.535, 27.6336, 20.4526, 205.931, 0.681473
177.738, 212.123, 151.483, 130.719, 6.33216, 10.0215, 191.825, 0.657925
163.451, 209.828, 137.182, 127.437, 16.135, 12.998, 214.397, 0.644106
166.85, 326.239, 140.337, 236.692, 19.2912, 182.103, 206.619, 0.969743
158.95, 329.184, 132.384, 239.746, 14.3995, 184.351, 217.949, 0.93475
165.401, 329.092, 138.805, 240.656, 6.22446, 180.478, 208.156, 0.874075
143.611, 334.891, 117, 245.034, 11.0877, 191.332, 240.099, 0.855312
155.231, 340.31, 128.581, 250.962, 5.94251, 196.172, 222.826, 0.706481
170.043, 327.578, 143.468, 239.344, 6.31656, 178.241, 201.324, 0.69159
171.692, 328.946, 145.123, 240.641, 6.6596, 180.222, 198.87, 0.644661
157.126, 171.71, 131.822, 78.6838, 155.522, 36.9222, 229.248, 0.981865
135.987, 122.104, 111.109, 31.3453, 167.496, -24.5176, 260.933, 0.871601
172.807, 177.691, 146.968, 91.5728, 81.6966, 1.11275, 203.636, 0.782473
202.931, 254.842, 176.773, 171.25, 9.56893, 74.0135, 152.612, 0.989459
235.296, 290.284, 209.409, 204.087, 24.0378, 130.722, 104.631, 0.974968
208.208, 245.238, 182.16, 160.619, 27.803, 68.775, 145.975, 0.897456
203.816, 245.13, 177.728, 160.6, 25.9129, 67.9354, 152.55, 0.886894
214.459, 258.694, 188.409, 175.088, 10.1006, 79.2462, 134.855, 0.744832
229.662, 300.366, 203.676, 214.195, 16.591, 141.955, 112.579, 0.710578
209.401, 255.447, 183.323, 170.98, 20.1785, 79.8296, 143.524, 0.696989
217.34, 244.573, 191.371, 160.998, 18.9472, 62.6452, 131.116, 0.65616
202.629, 248.684, 176.488, 165.319, 10.7671, 65.527, 153.179, 0.596004
147.805, 213.509, 121.578, 129.527, 28.3266, 26.3459, 238.471, 0.96631
170.682, 255.015, 144.335, 170.057, 16.7612, 79.8842, 202.329, 0.962143
148.352, 215.919, 122.192, 130.841, 38.8897, 35.5894, 237.774, 0.953529
172.054, 186.851, 146.116, 101.559, 66.0356, 5.76064, 203.87, 0.920282
167.514, 255.59, 141.116, 171.236, 9.13734, 77.1014, 206.793, 0.9131
170.009, 255.531, 143.594, 171.743, 3.59528, 74.0878, 202.76, 0.881887
167.774, 251.683, 141.37, 167.827, 6.24806, 69.9002, 206.369, 0.729655
169.513, 250.886, 143.134, 166.834, 9.2938, 70.1551, 203.865, 0.688048
182.766, 189.76, 156.821, 104.796, 62.4488, 7.16638, 187.482, 0.674552
173.51, 256.01, 147.13, 171.899, 7.62805, 76.5925, 197.593, 0.635088
183.828, 241.909, 157.574, 158.098, 15.5813, 59.1934, 182.476, 0.630324
188.209, 186.528, 162.301, 101.502, 66.3961, 4.1391, 179.518, 0.605892
147.831, 220.979, 121.611, 136.232, 31.7236, 39.2394, 238.236, 0.575204
145.444, 216.291, 119.228, 131.891, 30.5829, 31.8706, 241.974, 0.570243
145.333, 225.126, 119.006, 141.357, 17.5808, 38.0227, 241.594, 0.489005
178.417, 250.828, 152.061, 167.459, 3.90265, 66.7786, 189.995, 0.474975
191.52, 186.193, 165.624, 101.245, 66.3967, 3.36146, 174.503, 0.473684
175.588, 253.978, 149.206, 170.403, 3.54191, 71.4266, 194.259, 0.466283
175.987, 253.015, 149.65, 168.662, 12.7054, 74.5924, 194.122, 0.46213
187.994, 184.033, 162.1, 98.9511, 68.6884, 1.74326, 180.012, 0.454933
251.739, 248.848, 226.221, 165.939, 17.0557, 65.7639, 77.3259, 0.964395
235.688, 255.463, 209.914, 172.285, 12.3735, 74.2754, 102.054, 0.941433
242.381, 254.548, 216.712, 172.091, 6.59503, 69.5733, 90.872, 0.936121
254.741, 256.926, 229.248, 173.701, 16.5277, 77.33, 72.7894, 0.924012
248.7, 259.157, 223.111, 176.17, 11.2273, 78.3654, 81.6393, 0.914512
247.716, 252.713, 222.133, 170.126, 10.3293, 68.376, 82.8951, 0.890681
238.972, 242.657, 213.278, 159.735, 17.8791, 57.7887, 97.2933, 0.874245
245.288, 259.698, 219.647, 176.87, 8.36701, 77.9526, 86.6492, 0.873707
252.432, 252.066, 226.914, 168.923, 17.8991, 70.945, 76.444, 0.859613
249.241, 254.463, 223.671, 171.492, 13.8814, 72.6846, 80.9997, 0.849449
218.567, 230.772, 192.674, 145.634, 44.724, 55.5698, 131.55, 0.825076
241.131, 243.173, 215.461, 159.767, 23.375, 61.2527, 94.5804, 0.753553
238.935, 256.641, 213.209, 174.288, 3.4127, 71.3164, 95.9605, 0.740904
171.628, 387.343, 144.79, 298.277, -18.861, 249.782, 196.656, 0.179878
171.73, 384.049, 144.888, 295.432, -21.3649, 244.39, 196.45, 0.166013
171.897, 386.088, 145.062, 297.133, -19.1722, 247.966, 196.269, 0.154636
172.325, 386.378, 145.489, 297.48, -19.7605, 248.127, 195.603, 0.138257
218.412, 580.444, 191.459, 484.349, -35.5058, 489.992, 126.862, 0.957229
240.679, 577.071, 214.034, 477.754, -0.973243, 493.869, 99.1187, 0.7744
243.942, 583.229, 217.346, 486.305, -21.1908, 496.972, 92.3108, 0.765695
225.832, 585.58, 198.966, 489.364, -34.1361, 496.594, 116.543, 0.716727
245.672, 577.444, 219.133, 482.081, -30.5399, 488.164, 88.6332, 0.623124
219.263, 587.337, 192.305, 490.494, -32.2163, 498.893, 126.016, 0.487009
245.824, 589.547, 219.257, 494.112, -34.9625, 501.709, 88.1397, 0.376312
246.764, 582.148, 220.234, 487.032, -34.1068, 493.076, 86.7464, 0.364267
202.276, 208.809, 176.264, 126.638, 22.3826, 11.8602, 154.696, 0.982082
187.244, 211.897, 161.081, 130.048, 13.5785, 12.8967, 177.452, 0.871801
218.298, 208.331, 192.451, 125.791, 30.209, 14.1852, 130.395, 0.767644
185.896, 239.365, 159.704, 154.708, 26.9016, 61.1475, 180.019, 0.74209
224.105, 236.441, 198.23, 154.243, 10.2044, 45.4975, 119.644, 0.733138
179.814, 244.725, 153.522, 160.856, 13.5427, 62.5739, 188.464, 0.722247
216.424, 212.885, 190.538, 130.58, 24.2755, 17.983, 132.801, 0.635701
224.568, 197.203, 198.823, 114.808, 36.9636, 0.510296, 121.148, 0.634592
178.874, 252.033, 152.557, 167.759, 13.1382, 73.189, 189.762, 0.634332
186.102, 208.245, 159.958, 126.135, 18.6876, 10.2406, 179.58, 0.62582
237.257, 217.133, 211.616, 135.837, 14.6431, 17.5955, 99.0772, 0.60357
186.327, 238.008, 160.107, 154.248, 18.0614, 54.5318, 178.843, 0.590009
195.077, 217.406, 168.96, 135.35, 14.0499, 20.9102, 165.253, 0.538586
194.669, 218.166, 168.538, 136.357, 10.6753, 20.2697, 165.648, 0.480625
223.967, 199.757, 198.205, 117.811, 30.0943, 0.60015, 121.424, 0.477224
211.803, 206.129, 185.89, 124.021, 25.3573, 8.67093, 140.079, 0.436672
222.229, 201.27, 196.443, 119.164, 30.591, 3.3335, 124.218, 0.431157
186.536, 185.203, 160.65, 99.6701, 72.5759, 5.8478, 182.438, 0.797389
185.289, 182.2, 159.416, 96.6331, 74.7996, 2.75993, 184.487, 0.791683
181.33, 179.568, 155.473, 93.7598, 78.544, 1.34319, 190.687, 0.784768
188.596, 183.839, 162.695, 99.0028, 66.2133, -0.0236377, 178.948, 0.593863
170.521, 177.815, 144.661, 92.0474, 77.3463, -1.03668, 206.856, 0.584872
188.758, 186.043, 162.848, 101.199, 64.829, 2.46986, 178.592, 0.564632
185.589, 185.726, 159.666, 100.932, 63.8816, 1.71775, 183.343, 0.464132
185.583, 185.694, 159.662, 100.863, 64.3098, 1.91556, 183.378, 0.459019
215.682, 541.709, 188.698, 456.905, -116.947, 423.414, 123.121, 0.840044
217.697, 538.598, 190.762, 453.936, -116.252, 419.593, 120.119, 0.49908
219.607, 540.148, 192.711, 454.866, -110.519, 423.026, 117.783, 0.33225
154.156, 297.277, 127.65, 209.727, 13.5793, 139.813, 225.886, 0.950766
179.301, 247.509, 152.979, 163.898, 8.84586, 64.3231, 188.954, 0.917372
153.223, 293.22, 126.714, 206.045, 12.0003, 133.407, 227.349, 0.865127
215.717, 288.172, 189.617, 201.567, 24.6125, 128.979, 134.435, 0.860741
185.066, 251.885, 158.775, 168.021, 10.192, 71.0927, 180.137, 0.846427
195.874, 287.628, 169.556, 202.455, 5.11885, 120.07, 162.981, 0.811712
195.318, 251.197, 169.128, 166.857, 18.1562, 73.456, 164.961, 0.811442
210.749, 298.309, 184.58, 210.703, 27.6334, 145.013, 142.248, 0.733334
207.015, 294.185, 180.827, 206.706, 27.8465, 139.468, 147.865, 0.70717
205.802, 301.18, 179.559, 214.481, 15.4768, 143.743, 148.684, 0.702901
208.247, 299.533, 182.027, 213.235, 12.9447, 140.128, 144.773, 0.648678
211.836, 297.713, 185.669, 210.74, 21.8183, 141.444, 140.103, 0.616396
206.327, 299.03, 180.114, 211.557, 24.7593, 144.924, 148.649, 0.592003
208.016, 299.073, 181.81, 212.005, 21.0376, 143.197, 145.8, 0.5673
206.781, 300.839, 180.541, 214.495, 12.2871, 141.755, 146.942, 0.551444
196.166, 285.899, 169.869, 200.358, 10.0826, 119.901, 162.9, 0.548117
180.876, 243.058, 154.588, 159.448, 11.9921, 59.2438, 186.779, 0.545106
205.128, 297.32, 178.916, 209.592, 28.0423, 144.076, 150.715, 0.544319
192.412, 238.871, 166.229, 155.264, 17.1868, 54.9454, 169.437, 0.543534
208.475, 294.423, 182.293, 207.203, 25.4383, 138.617, 145.469, 0.501033
195.462, 246.691, 169.285, 162.571, 18.6006, 67.0394, 164.799, 0.49337
189.884, 237.852, 163.705, 153.712, 23.1127, 56.6827, 173.714, 0.492924
185.958, 238.115, 159.75, 154, 21.7962, 56.6526, 179.632, 0.48593
192.799, 244.163, 166.621, 159.8, 22.2192, 65.3397, 169.142, 0.466105
159.958, 583.868, 131.944, 495.919, -126.593, 473.522, 205.025, 0.519681
160.867, 534.001, 133.192, 444.535, -91.2966, 418.885, 206.231, 0.482513
164.782, 532.685, 137.106, 444.354, -99.4941, 415.235, 200.193, 0.454442
168.828, 526.945, 141.258, 438.032, -90.2601, 410.308, 194.78, 0.388332
164.762, 532.854, 137.121, 443.77, -92.8175, 417.114, 200.503, 0.215041
166.189, 416.353, 139.169, 327.074, -33.9632, 283.273, 203.401, 0.384925
159.003, 418.809, 131.885, 330.056, -42.4287, 283.705, 213.587, 0.366931
166.756, 415.179, 139.728, 326.258, -36.5603, 280.796, 202.482, 0.293746
168.14, 418.621, 141.094, 329.923, -40.0653, 284.15, 200.217, 0.271931
158.893, 416.124, 131.838, 326.515, -32.93, 283.431, 214.15, 0.229031
263.021, 320.196, 237.343, 229.241, 61.1788, 188.206, 68.3536, 0.95026
224.196, 328.366, 198.069, 239.878, 22.6415, 184.253, 121.831, 0.776459
239.867, 338.892, 213.9, 250.736, 17.7588, 196.173, 97.9238, 0.707417
193.813, 271.655, 167.713, 181.335, 67.002, 127.064, 170.483, 0.582382
238.796, 331.902, 212.836, 244.113, 17.6859, 186.477, 99.3895, 0.571166
243.11, 343.146, 217.174, 254.71, 19.0769, 202.491, 93.2863, 0.556491
159.928, 179.944, 134.044, 94.3563, 71.8868, -0.135865, 222.435, 0.949682
187.098, 188.221, 161.192, 102.871, 68.5932, 8.0157, 181.314, 0.816895
187.898, 182.803, 162.014, 97.615, 70.6894, 1.06528, 180.295, 0.797635
164.775, 186.171, 138.825, 101.02, 63.5649, 3.93937, 214.723, 0.757053
163.595, 191.075, 137.608, 106.001, 59.0601, 8.77352, 216.208, 0.705104
188.945, 181.619, 163.052, 96.9054, 66.4529, -3.24412, 178.456, 0.677554
168.054, 186.048, 142.105, 100.939, 63.803, 3.61895, 209.807, 0.601674
176.582, 188.827, 150.595, 104.433, 55.5616, 2.3584, 196.498, 0.601066
176.005, 187.597, 150.018, 103.314, 55.0616, 0.276055, 197.371, 0.568895
148.897, 154.18, 123.611, 63.5678, 142.812, 5.12578, 241.138, 0.567465
163.121, 188.943, 137.117, 104.344, 55.1932, 3.43737, 216.839, 0.565451
166.683, 181.018, 140.815, 95.0414, 76.651, 3.64231, 212.49, 0.502088
174.877, 192.008, 148.881, 107.361, 55.857, 7.42874, 199.038, 0.490737
184.184, 186.477, 158.288, 100.859, 72.1814, 7.71438, 185.943, 0.468435
183.544, 186.587, 157.616, 101.652, 64.4596, 3.50849, 186.462, 0.459551
174.259, 179.109, 148.408, 93.0697, 80.0945, 2.16273, 201.365, 0.404908
173.85, 186.507, 147.876, 101.973, 58.2162, 0.624981, 200.809, 0.404432
220.45, 328.949, 194.279, 240.8, 17.9936, 183.209, 126.993, 0.970552
203.84, 331.46, 177.492, 243.357, 11.7178, 184.644, 151.324, 0.900302
214.83, 329.851, 188.596, 241.728, 15.7345, 183.708, 135.214, 0.417195
211.662, 328.81, 185.393, 241.076, 11.6227, 180.617, 139.595, 0.332601
215.367, 287.695, 189.256, 201.751, 17.9776, 125.197, 134.356, 0.269927
194.138, 323.964, 167.74, 235.741, 14.6293, 175.864, 166.047, 0.231184
193.805, 209.923, 167.697, 128.286, 13.7955, 9.50064, 167.268, 0.993764
201.516, 206.236, 175.52, 123.568, 29.51, 11.9473, 156.433, 0.993697
225.174, 196.03, 199.436, 114.393, 29.1676, -5.73812, 119.386, 0.986548
248.96, 191.851, 223.51, 108.491, 56.145, 1.19427, 85.1042, 0.974327
237.156, 217.708, 211.516, 137.036, 7.11917, 14.3987, 98.3801, 0.97411
197.928, 203.962, 171.884, 122.256, 19.3004, 3.11942, 161.258, 0.960174
197.804, 216.556, 171.69, 135.337, 5.62222, 14.8481, 160.397, 0.937548
191.978, 206.337, 165.909, 123.642, 27.8002, 11.9094, 171.077, 0.927036
196.813, 227.194, 170.719, 143.501, 26.5034, 42.1595, 163.395, 0.817104
254.587, 181.986, 229.189, 96.991, 81.7423, 0.521649, 79.4414, 0.770518
260.746, 185.361, 235.413, 100.281, 81.661, 5.03056, 70.0182, 0.744072
191.945, 212.222, 165.849, 129.504, 24.2135, 18.8343, 170.842, 0.705633
258.899, 182.424, 233.548, 97.3405, 83.243, 1.67987, 72.9967, 0.701744
253.681, 195.982, 228.271, 112.01, 61.2761, 9.98578, 78.5318, 0.689143
191.957, 214.314, 165.821, 132.45, 13.1827, 15.9882, 170.072, 0.68561
249.226, 220.573, 223.763, 139.634, 11.1064, 20.0301, 79.7062, 0.676236
248.151, 183.76, 222.682, 98.957, 77.2359, 1.13681, 88.8459, 0.671167
241.331, 206.748, 215.777, 125.689, 19.1416, 3.80502, 92.9107, 0.664771
216.976, 245.919, 191.001, 162.054, 21.2021, 65.8207, 131.9, 0.661999
253.78, 218.704, 228.4, 137.97, 10.8693, 16.6811, 72.3468, 0.65299
254.047, 182.214, 228.634, 96.8172, 85.898, 3.33016, 80.8425, 0.643565
255.762, 218.806, 230.414, 137.992, 12.1598, 17.3854, 69.353, 0.630181
190.006, 211.005, 163.866, 129.218, 14.0262, 11.5717, 173.194, 0.627099
201.316, 208.704, 175.293, 126.609, 21.3781, 11.2223, 156.114, 0.588401
226.503, 228.652, 200.692, 143.716, 45.5953, 52.3395, 119.447, 0.582736
203.206, 211.163, 177.198, 128.776, 23.5085, 15.9762, 153.333, 0.559635
187.829, 215.16, 161.666, 133.014, 14.9704, 18.558, 176.595, 0.556006
210.142, 179.05, 184.385, 93.2601, 84.0598, 1.30975, 147.643, 0.551781
248.261, 218.334, 222.79, 137.534, 10.6368, 16.4118, 81.1213, 0.545496
214.691, 245.516, 188.69, 161.859, 18.6698, 64.0775, 135.197, 0.536051
199.242, 215.756, 173.171, 133.65, 16.5535, 19.4499, 158.96, 0.520643
188.944, 214.258, 162.795, 132.098, 15.9466, 17.6366, 174.935, 0.514723
185.396, 208.584, 159.212, 127.291, 8.9517, 5.4592, 180.091, 0.51131
216.684, 179.935, 190.969, 93.5235, 91.4399, 6.36278, 138.415, 0.509779
198.999, 214.06, 172.924, 132.279, 13.89, 15.4469, 159.146, 0.506309
256.823, 219.4, 231.481, 138.142, 17.0971, 20.8921, 68.3522, 0.502743
214.595, 246.255, 188.593, 162.462, 19.6756, 65.6939, 135.44, 0.502656
261.866, 201.229, 236.455, 113.869, 96.1778, 36.8433, 70.9362, 0.502419
188.496, 210.965, 162.361, 128.756, 18.5353, 14.095, 175.828, 0.496713
255.611, 214.432, 230.264, 133.443, 16.7186, 13.1555, 70.0694, 0.496115
244.204, 211.58, 218.693, 131.45, 6.08692, 3.82881, 86.8557, 0.495721
254.593, 192.458, 229.189, 107.989, 69.1843, 9.08253, 78.0662, 0.492098
215.022, 178.884, 189.284, 93.6693, 78.7644, -2.4461, 139.758, 0.484108
257.371, 185.448, 232.008, 100.762, 76.6273, 2.5397, 74.5436, 0.482273
232.996, 227.578, 207.258, 142.829, 45.6539, 50.3182, 109.446, 0.475818
193.312, 213.439, 167.198, 131.385, 16.2005, 16.1998, 168.175, 0.474644
199.318, 211.341, 173.274, 128.964, 22.4668, 15.9773, 159.296, 0.474636
238.994, 206.45, 213.406, 125.232, 20.6647, 4.38119, 96.7957, 0.472548
230.629, 229.156, 204.86, 144.383, 44.4131, 52.1658, 112.983, 0.465477
253.282, 213.079, 227.894, 131.84, 19.9005, 13.0037, 74.1675, 0.464449
256.953, 186.058, 231.587, 101.512, 74.6031, 2.32664, 74.9343, 0.46033
212.395, 180.353, 186.642, 94.7751, 81.2713, 1.44115, 143.988, 0.455944
209.601, 247.543, 183.539, 163.937, 15.7159, 65.9048, 142.813, 0.438826
247.94, 191.238, 222.459, 106.729, 69.1018, 7.75301, 88.3364, 0.438378
245.61, 160.48, 220.098, 71.3801, 138.717, 3.11047, 99.8909, 0.986574
248.901, 167.287, 223.407, 78.8314, 127.807, 6.27144, 93.7601, 0.984713
218.771, 189.962, 193.011, 105.575, 62.8894, 4.72697, 132.619, 0.969717
202.027, 165.209, 176.367, 76.6517, 122.089, 3.96356, 162.874, 0.965983
211.532, 181.703, 185.774, 95.8455, 83.2474, 4.67782, 145.476, 0.959066
252.859, 170.261, 227.381, 81.5719, 128.937, 10.9736, 88.0602, 0.958126
210.947, 183.741, 185.149, 99.4814, 64.1222, -3.27925, 144.705, 0.957894
265.587, 192.604, 240.362, 109.199, 59.473, 2.83426, 59.5283, 0.95484
251.725, 192.821, 226.291, 108.613, 65.5077, 7.77392, 82.0429, 0.952977
237.872, 167.157, 212.325, 80.3207, 108.637, -4.38718, 108.012, 0.943186
247.815, 164.937, 222.328, 77.0523, 123.181, 0.124679, 94.7322, 0.901068
214.355, 156.469, 188.763, 66.8424, 141.743, 1.9094, 146.365, 0.894627
238.923, 169.076, 213.372, 81.5613, 114.807, 2.05148, 107.191, 0.774941
265.513, 163.03, 240.135, 74.1707, 137.896, 4.56097, 70.0887, 0.732281
259.665, 161.235, 234.268, 73.1779, 129.621, -2.5635, 77.6291, 0.711893
255.452, 164.609, 230.023, 76.7601, 124.368, -0.340467, 83.3668, 0.701824
241.748, 172.135, 216.211, 84.7239, 112.124, 4.74494, 102.678, 0.672914
241.923, 172.244, 216.383, 84.5123, 115.499, 6.88871, 102.826, 0.643429
206.919, 155.643, 181.333, 65.7946, 143.405, 2.38967, 157.397, 0.619246
267.838, 178.635, 242.425, 88.7061, 138.874, 27.7971, 67.3535, 0.618391
210.633, 156.408, 185.041, 66.6913, 142.1, 2.37522, 151.854, 0.597834
223.438, 159.078, 197.843, 70.418, 131.248, -1.45616, 131.977, 0.59621
213.099, 184.08, 187.333, 98.6815, 76.9045, 4.42597, 142.547, 0.587982
