===========RESULTADOS============
SESION: Thu Sep 15 11:27:15 2016
=================================
u1, v1, u2, v2, x, y, z, obj
245.905, 546.181, 219.596, 464.848, -139.508, 424.429, 74.598, 0.120601
147.214, 305.186, 119.845, 228.743, -114.849, 93.3352, 233.172, 0.109334
199.371, 151.277, 173.862, 59.7469, 162.732, 8.54616, 169.861, 0.0962159
244.039, 535.821, 217.736, 457.315, -163.405, 404.848, 74.4376, 0.0931036
192.675, 310.112, 166.524, 215.825, 80.9509, 186.242, 172.822, 0.0926556
184.319, 265.097, 157.844, 184.029, -28.9799, 71.2476, 178.809, 0.0924436
166.332, 624.293, 138.069, 539.752, -170.131, 515.846, 192.902, 0.0855691
164.675, 427.72, 137.516, 339.705, -52.3355, 292.137, 204.622, 0.0831546
183.503, 266.899, 157.125, 183.096, -0.0773014, 88.1438, 181.736, 0.0822748
261.55, 276.379, 236.118, 192.523, 13.9311, 104.348, 62.419, 0.081189
172.64, 285.411, 146.223, 198.812, 15.6287, 123.039, 198.717, 0.0784777
148.023, 226.101, 122.072, 137.336, 71.1921, 67.6613, 238.562, 0.0764105
210.802, 540.085, 183.616, 462.794, -189.686, 403.564, 124.219, 0.074537
158.644, 337.898, 132.037, 248.27, 11.0175, 194.876, 218.054, 0.0704184
218.941, 245.975, 192.978, 163.098, 10.8084, 60.4497, 127.871, 0.0656665
209.496, 532.853, 182.369, 451.362, -146.651, 404.438, 129.912, 0.0607955
272.71, 280.874, 247.279, 191.904, 66.6152, 135.552, 53.1623, 0.0579376
175.554, 326.866, 149.047, 237.947, 14.9874, 180.774, 193.599, 0.0554064
167.111, 336.798, 140.519, 247.647, 9.22454, 192.312, 205.585, 0.0509467
283.677, 217.503, 258.918, 138.091, 2.8658, 8.12895, 22.8177, 0.050462
148.686, 176.768, 121.794, 104.575, -91.2433, -98.6946, 236.099, 0.0487365
211.736, 581.067, 184.622, 490.181, -80.9776, 481.021, 132.343, 0.0457257
170.322, 366.496, 143.394, 281.257, -45.7359, 210.917, 197.767, 0.0449809
165.771, 545.065, 138.275, 451.863, -62.0356, 439.929, 200.114, 0.0446893
235.657, 180.235, 210.063, 93.7929, 95.1013, 7.31282, 110.067, 0.0422705
222.476, 286.787, 196.44, 201.722, 11.0973, 120.28, 122.832, 0.0412493
238.665, 564.555, 212.06, 471.233, -44.1698, 469.459, 96.8569, 0.0404382
286.627, 287.764, 261.641, 203.762, 15.5048, 120.378, 23.8414, 0.0401157
167.824, 395.331, 142.069, 283.353, 170.095, 329.968, 210.309, 0.0379777
169.536, 641.854, 141.791, 544.417, -68.5782, 554.392, 192.703, 0.0379341
57.889, 513.291, 29.5543, 424.889, -127.319, 381.772, 357.171, 0.0366998
166.278, 427.126, 139.223, 337.427, -35.6144, 296.99, 202.969, 0.0364539
166.083, 385.332, 139.129, 297.927, -35.5242, 240.925, 204.171, 0.0355436
246.167, 552.129, 219.845, 470.337, -137.316, 432.747, 74.5909, 0.0352804
231.762, 229.633, 206.023, 157.989, -111.291, -29.7159, 94.2094, 0.0347609
301.106, 557.382, 276.372, 476.947, -130.773, 442.36, -9.63807, 0.0341892
132.769, 140.435, 106.665, 61.1211, 22.8283, -87.5499, 264.466, 0.0335752
223.727, 261.191, 197.771, 178.747, -1.86335, 76.4133, 119.316, 0.03335
232.895, 229.458, 207.183, 157.923, -112.341, -30.6492, 92.1533, 0.0330484
163.758, 583.402, 136.032, 490.568, -82.987, 482.148, 201.302, 0.0321681
168.061, 385.762, 140.734, 306.04, -114.031, 211.961, 197.795, 0.0318017
148.091, 188.651, 122.539, 98.2025, 115.213, 38.355, 240.598, 0.031386
230.964, 233.342, 205.193, 156.678, -50.6408, 8.33348, 102.22, 0.0300853
169.07, 285.651, 142.656, 198.638, 18.8948, 125.102, 204.197, 0.0298236
233.518, 320.015, 207.492, 220.516, 131.604, 220.082, 119.708, 0.0294838
218.113, 551.519, 191.223, 458.515, -48.4157, 452.097, 125.891, 0.0291073
216.825, 538.777, 189.928, 448.76, -68.8517, 431.364, 125.792, 0.0290423
206.1, 437.678, 179.328, 351.787, -64.5147, 301.019, 141.785, 0.0263906
244.29, 541.626, 217.975, 462.689, -161.214, 413.166, 74.4304, 0.0253495
182.421, 298.623, 156.005, 211.813, 12.2365, 139.749, 183.662, 0.0247704
238.771, 288.8, 212.943, 204.142, 9.76079, 121.709, 97.6343, 0.0246509
217.204, 547.449, 190.286, 457.236, -70.7272, 441.79, 125.119, 0.0238633
195.725, 180.388, 169.872, 95.4964, 70.5494, -3.30053, 168.445, 0.0234433
247.17, 330.155, 221.344, 243.479, 9.80982, 180.333, 85.696, 0.0232479
164.69, 577.589, 136.641, 492.498, -147.794, 461.264, 197.305, 0.0227749
218.599, 287.109, 192.516, 202.047, 9.90956, 120.389, 128.664, 0.0209976
131.493, 135.897, 105.808, 52.6735, 72.8087, -63.4002, 266.663, 0.0209379
221.183, 231.791, 195.233, 156.214, -65.2769, -1.09552, 116.78, 0.0205744
302.822, 569.766, 277.951, 485.928, -103.688, 464.444, -6.92312, 0.0204441
127.119, 320.487, 99.5611, 242.508, -111.1, 118.98, 264.516, 0.0195567
221.725, 224.852, 195.822, 147.393, -38.3063, 2.22002, 118.466, 0.0194525
241.812, 443.887, 215.691, 365.257, -127.687, 288.623, 80.1343, 0.0193036
163.096, 468.072, 135.412, 385.877, -129.172, 321.912, 202.962, 0.0191248
169.008, 590.283, 141.299, 497.654, -85.7667, 490.083, 193.542, 0.0182768
181.546, 326.865, 155.026, 239.079, 5.28093, 176.356, 184.192, 0.0176438
221.32, 234.826, 195.428, 151.233, 26.0084, 51.5416, 125.539, 0.0171925
238.517, 566.248, 211.921, 476.241, -72.6667, 465.215, 93.8984, 0.0168285
211.341, 209.526, 185.407, 127.677, 20.1483, 11.0087, 140.358, 0.0164014
211.065, 555.842, 184.051, 463.377, -57.2815, 455.214, 135.284, 0.0152431
212.624, 299.42, 186.464, 212.087, 24.6879, 145.14, 139.175, 0.0148074
216.273, 215.677, 190.367, 134.088, 14.366, 16.838, 132.137, 0.0146153
164.736, 525.144, 137.01, 438.59, -112.355, 402.31, 199.88, 0.982511
165.05, 524.438, 136.931, 446.222, -192.181, 380.963, 196.028, 0.66081
163.319, 524.543, 135.166, 446.31, -192.725, 380.94, 198.705, 0.589945
165.561, 523.263, 137.778, 438.34, -126.393, 396.281, 198.09, 0.580684
163.715, 522.995, 135.922, 437.729, -123.735, 396.59, 200.975, 0.577488
164.003, 526.751, 136.105, 443.353, -142.847, 396.625, 199.663, 0.53842
166.065, 524.45, 138.166, 442.011, -150.298, 391.717, 196.267, 0.479668
164.164, 523.344, 136.273, 440.21, -143.876, 391.875, 199.453, 0.475016
159.825, 527.278, 131.823, 444.566, -151.161, 395.146, 205.654, 0.461526
159.625, 526.896, 131.708, 442.525, -135.304, 398.667, 206.562, 0.459866
164.005, 523.23, 135.899, 444.433, -186.283, 380.821, 197.933, 0.454461
160.73, 525.954, 132.896, 440.386, -123.279, 400.515, 205.386, 0.452469
165.097, 524.301, 137.282, 439.809, -131.061, 396.434, 198.564, 0.445906
161.68, 523.063, 133.686, 441.195, -156.843, 388.135, 202.714, 0.436479
163.923, 521.211, 135.92, 440.488, -166.405, 383.227, 198.932, 0.42541
159.884, 525.479, 131.918, 442.271, -145.631, 394.18, 205.817, 0.420304
168.566, 525.55, 140.792, 441.185, -131.527, 397.998, 193.296, 0.404734
161.386, 521.497, 133.39, 439.719, -157.172, 385.962, 203.187, 0.400967
162.937, 523.967, 135.083, 439.635, -133.208, 395.416, 201.731, 0.394774
161.008, 522.216, 132.885, 442.742, -180.25, 380.962, 202.852, 0.389819
160.9, 526.312, 132.883, 444.333, -157.409, 392.295, 203.802, 0.383729
164.183, 526.01, 136.381, 440.796, -125.354, 400.11, 200.138, 0.378142
166.71, 522.57, 138.908, 438.486, -133.577, 393.541, 196.063, 0.36794
164.245, 523.835, 136.303, 441.727, -153.901, 389.952, 198.9, 0.367931
162.71, 523.963, 134.829, 440.089, -137.62, 394.276, 201.895, 0.359874
163.333, 526.448, 135.27, 446.229, -173.722, 388.361, 199.418, 0.338797
168.113, 526.174, 140.245, 443.648, -149.422, 394.253, 193.152, 0.317615
168.702, 524.099, 140.776, 443.282, -164.892, 387.549, 191.585, 0.314567
165.727, 522.603, 137.845, 439.858, -146.706, 390.19, 196.978, 0.310104
164.853, 519.992, 136.977, 437.105, -144.56, 387.278, 198.454, 0.304583
163.331, 524.739, 135.243, 445.183, -179.584, 384.568, 199.221, 0.298132
166.221, 521.916, 138.365, 438.883, -143.473, 390.122, 196.382, 0.291803
164.273, 527.166, 136.348, 444.367, -148.636, 395.706, 199.004, 0.280523
166.613, 524.215, 138.801, 440.149, -134.486, 395.465, 196.134, 0.275591
166.988, 521.359, 139.114, 439.033, -149.747, 387.775, 194.951, 0.274186
165.544, 520.737, 137.689, 437.55, -141.751, 389.001, 197.51, 0.273216
163.266, 526.037, 135.397, 441.882, -135.641, 397.511, 201.09, 0.270538
163.731, 527.428, 135.804, 444.464, -147.372, 396.364, 199.873, 0.270465
165.59, 521.894, 137.56, 442.296, -177.161, 381.388, 195.889, 0.269087
162.829, 523.075, 134.821, 441.88, -162.971, 386.591, 200.71, 0.266252
167.381, 524.009, 139.423, 443.354, -166.933, 386.887, 193.527, 0.261631
166.823, 526.854, 138.853, 445.975, -166.111, 390.892, 194.361, 0.259044
164.012, 525.203, 136.06, 443.055, -154.171, 391.695, 199.214, 0.254179
165.563, 522.431, 137.549, 442.42, -173.307, 383.105, 196.085, 0.247504
166.787, 525.163, 138.882, 443.028, -153.257, 391.916, 195.022, 0.247191
164.268, 526.237, 136.421, 441.93, -133.929, 398.223, 199.647, 0.24284
165.811, 521.125, 137.951, 438.113, -143.489, 389.068, 197.021, 0.241467
159.639, 526.255, 131.571, 444.855, -163.472, 390.656, 205.5, 0.23897
163.662, 522.255, 135.791, 438.65, -139.104, 391.661, 200.435, 0.237027
165.463, 526.914, 137.49, 445.569, -162.112, 391.967, 196.621, 0.236593
168.395, 520.965, 140.429, 441.206, -174.142, 380.955, 191.699, 0.230924
166.073, 526.858, 138.11, 445.522, -161.939, 391.946, 195.696, 0.218302
166.391, 551.129, 138.465, 466.687, -142.344, 428.583, 195.557, 0.212381
163.289, 522.512, 135.27, 441.747, -166.774, 384.865, 199.862, 0.212037
166.404, 551.256, 138.479, 466.79, -142.175, 428.787, 195.542, 0.210693
166.251, 525.826, 138.322, 443.933, -156.059, 392.073, 195.703, 0.204616
169.261, 524.629, 141.361, 443.382, -160.708, 389.336, 190.91, 0.204262
167.198, 527.472, 139.377, 443.47, -136.271, 399.288, 195.105, 0.200079
165.162, 527.245, 137.215, 445.218, -155.759, 394.015, 197.347, 0.199438
166.79, 526.772, 138.83, 445.665, -163.868, 391.351, 194.513, 0.197994
161.22, 521.768, 133.17, 440.975, -166.956, 383.794, 203.053, 0.18941
161.343, 521.151, 133.306, 440.195, -165.056, 383.46, 202.954, 0.188174
163.826, 525.779, 135.799, 445.045, -168.212, 388.876, 198.902, 0.186253
165.657, 526.434, 137.718, 444.491, -156.049, 392.873, 196.597, 0.178183
159.778, 525.989, 131.867, 441.637, -135.031, 397.553, 206.364, 0.176294
162.921, 523.273, 135.082, 438.7, -130.64, 395.167, 201.875, 0.174979
163.675, 527.223, 135.754, 444.154, -146.31, 396.362, 200.006, 0.169822
168.769, 524.001, 140.995, 439.88, -133.097, 395.571, 192.949, 0.16105
164.573, 527.311, 136.69, 443.737, -141.205, 397.787, 198.858, 0.160352
165.542, 524.601, 137.539, 444.13, -169.671, 386.951, 196.226, 0.15963
171.706, 524.259, 143.796, 444.302, -172.267, 385.917, 186.599, 0.154883
161.899, 519.856, 133.977, 436.958, -145.482, 386.82, 202.904, 0.154127
164.801, 524.666, 136.778, 444.324, -171.239, 386.626, 197.299, 0.151778
167.857, 521.969, 139.928, 441.098, -163.812, 384.966, 192.977, 0.150243
160.644, 521.596, 132.556, 441.367, -172.661, 382.08, 203.723, 0.145655
163.008, 526.599, 135.184, 441.409, -126.269, 400.626, 201.847, 0.144454
163.471, 524.686, 135.44, 444.029, -168.651, 387.296, 199.454, 0.143218
163.502, 527.46, 135.518, 445.59, -157.978, 393.712, 199.782, 0.142533
163.865, 523.281, 135.756, 444.48, -186.314, 380.881, 198.149, 0.138185
163.984, 524.354, 135.991, 443.134, -162.818, 388.354, 198.916, 0.135965
162.368, 524.275, 134.479, 440.43, -138.153, 394.544, 202.383, 0.135924
163.609, 522.743, 135.802, 437.775, -126.456, 395.559, 201.027, 0.134904
164.209, 521.782, 136.243, 440.35, -159.612, 385.75, 198.763, 0.132669
171.746, 530.423, 144.077, 444.275, -115.892, 408.339, 189.183, 0.13209
162.76, 522.803, 134.65, 443.651, -183.034, 381.061, 200.012, 0.124095
161.44, 523.482, 133.314, 444.099, -181.508, 382.353, 202.103, 0.123594
163.012, 524.636, 134.911, 445.215, -180.998, 384.063, 199.66, 0.11598
165.804, 527.077, 137.9, 444.394, -149.149, 395.48, 196.657, 0.115135
169.019, 527.409, 141.16, 444.897, -149.736, 395.819, 191.734, 0.109117
162.696, 525.546, 134.75, 442.827, -149.304, 393.373, 201.408, 0.103722
166.839, 520.807, 138.962, 438.539, -150.137, 386.938, 195.172, 0.103472
168.403, 521.643, 140.424, 442.116, -176.71, 381.204, 191.555, 0.100717
164.775, 523.163, 136.915, 439.598, -139.457, 392.781, 198.718, 0.0981873
164.63, 525.134, 136.583, 445.198, -175.49, 386.165, 197.372, 0.0980617
163.76, 521.713, 135.845, 439.071, -148.046, 388.639, 199.931, 0.0979064
166.902, 525.634, 139.156, 440.093, -121.165, 400.728, 196.26, 0.0972101
166.078, 522.311, 138.081, 442.161, -171.699, 383.365, 195.361, 0.0953857
163.392, 522.758, 135.387, 441.708, -164.053, 385.896, 199.81, 0.0951121
168.119, 524.994, 140.296, 441.587, -140.514, 394.968, 193.573, 0.0948023
206.594, 423.129, 179.761, 343.658, -121.914, 261.639, 136.31, 0.98843
241.55, 434.463, 215.387, 348.716, -53.0212, 300.173, 89.0822, 0.984192
206.127, 409.531, 179.386, 327.41, -88.4563, 254.202, 139.772, 0.968046
239.612, 428.753, 213.458, 347.262, -92.8239, 279.021, 87.3382, 0.787153
210.639, 423.506, 183.89, 343.806, -118.362, 263.335, 130.231, 0.775288
242.503, 425.019, 216.388, 339.907, -54.4549, 286.877, 87.2562, 0.771936
240.509, 435.99, 214.345, 353.197, -82.7542, 292.388, 87.2524, 0.631845
205.051, 416.013, 178.263, 334.118, -94.166, 261.261, 140.981, 0.625177
209.039, 422.466, 182.228, 344.724, -139.025, 254.795, 131.003, 0.589322
203.775, 408.827, 177.003, 326.388, -85.6258, 254.263, 143.645, 0.568471
208.834, 421.893, 182.01, 344.719, -144.896, 251.961, 130.834, 0.558939
204.823, 408.728, 178.072, 326.144, -83.7762, 254.764, 142.172, 0.537349
210.119, 421.928, 183.338, 343.846, -134.809, 255.461, 129.638, 0.459323
242.544, 429.072, 216.417, 343.757, -54.355, 292.419, 87.2941, 0.4253
206.807, 418.95, 180.036, 337.187, -96.3084, 264.59, 138.08, 0.422958
207.918, 418.304, 181.171, 336.463, -94.8591, 264.175, 136.472, 0.297667
240.84, 424.989, 214.711, 341.997, -75.7452, 279.591, 87.3234, 0.287436
240.75, 425.32, 214.618, 342.359, -76.2282, 279.884, 87.4139, 0.270532
241.602, 442.14, 215.425, 356.837, -60.7651, 307.983, 88.257, 0.263019
206.083, 423.887, 179.226, 344.975, -128.273, 260.542, 136.598, 0.251035
240.592, 429.521, 214.447, 346.775, -80.3058, 284.299, 87.2736, 0.228344
241.5, 435.378, 215.348, 351.293, -69.4872, 295.942, 87.2515, 0.222435
203.019, 410.273, 176.216, 328.408, -92.4149, 253.887, 144.281, 0.201671
240.615, 430.657, 214.467, 347.848, -80.182, 285.906, 87.2759, 0.199443
241.526, 441.757, 215.35, 356.665, -62.6442, 306.853, 88.146, 0.175114
241.54, 437.762, 215.375, 352.741, -61.5048, 301.822, 88.1734, 0.170632
240.795, 428.356, 214.655, 345.39, -77.5281, 283.629, 87.2572, 0.162263
240.61, 431.125, 214.456, 347.649, -73.8171, 288.688, 88.0323, 0.156002
240.827, 427.961, 214.689, 344.94, -76.808, 283.327, 87.2819, 0.150434
201.74, 418.49, 174.894, 336.176, -92.1306, 265.468, 146.273, 0.137009
241.56, 433.421, 215.41, 348.787, -63.2475, 295.353, 87.8482, 0.132815
202.723, 418.029, 175.899, 335.589, -90.3231, 265.441, 144.893, 0.12822
241.55, 423.539, 215.431, 339.715, -66.6407, 280.699, 87.2577, 0.123239
241.936, 428.166, 215.806, 343.503, -60.4425, 289.135, 87.4888, 0.111237
240.963, 428.322, 214.826, 345.133, -75.2512, 284.35, 87.26, 0.106987
240.952, 428.911, 214.813, 345.727, -75.5772, 285.051, 87.2518, 0.106203
241.549, 423.885, 215.429, 340.043, -66.6148, 281.183, 87.2694, 0.10492
241.635, 435.595, 215.484, 351.321, -67.7129, 296.825, 87.2562, 0.10119
240.513, 430.71, 214.364, 348.055, -81.7621, 285.449, 87.2521, 0.100827
241.646, 436.713, 215.483, 351.419, -58.3698, 301.437, 88.3563, 0.0987179
240.803, 426.365, 214.669, 343.4, -76.6474, 281.182, 87.3054, 0.0967872
241.108, 430.08, 214.966, 346.551, -72.6581, 287.639, 87.3755, 0.0966764
240.884, 428.395, 214.744, 345.117, -74.4418, 284.724, 87.4788, 0.0932492
201.723, 413.137, 174.905, 330.52, -86.5271, 259.981, 146.742, 0.0881208
241.857, 430.045, 215.723, 345.639, -63.8245, 290.558, 87.2522, 0.0874279
241.102, 429.208, 214.964, 345.782, -73.2816, 286.232, 87.2928, 0.0824194
202.633, 410.841, 175.824, 328.899, -92.0146, 254.831, 144.91, 0.0812458
209.069, 424.092, 182.27, 345.325, -128.887, 260.585, 131.817, 0.0808795
210.538, 424.04, 183.77, 345.235, -127.97, 260.805, 129.566, 0.0795895
240.692, 430.496, 214.545, 347.591, -79.1338, 286.036, 87.2746, 0.0772467
207.542, 421.665, 180.72, 342.923, -128.588, 257.26, 134.258, 0.0768508
241.58, 429.256, 215.446, 345.175, -66.7313, 288.502, 87.3211, 0.0761256
210.107, 421.66, 183.329, 343.427, -133.1, 255.666, 129.803, 0.0739678
241.147, 428.735, 215.01, 345.288, -72.8463, 285.729, 87.2652, 0.0738242
241.635, 426.391, 215.506, 342.004, -62.4032, 286.052, 87.6834, 0.0734627
241.805, 429.327, 215.673, 345.011, -64.3835, 289.39, 87.252, 0.0725564
241.077, 425.956, 214.944, 342.314, -69.6859, 282.985, 87.6829, 0.0720748
240.931, 426.615, 214.794, 343.008, -70.3753, 283.657, 87.8428, 0.0688715
210.242, 421.77, 183.47, 343.354, -131.172, 256.485, 129.753, 0.0684334
241.925, 428.058, 215.797, 343.598, -62.3654, 288.338, 87.2776, 0.0676707
241.574, 425.356, 215.45, 341.368, -65.8509, 283.462, 87.3512, 0.0667297
241.35, 426.878, 215.22, 343.222, -69.8768, 284.182, 87.2587, 0.0586999
241.469, 426.056, 215.342, 342.139, -66.9057, 284.064, 87.4044, 0.0564189
241.353, 427.297, 215.222, 343.601, -69.6789, 284.824, 87.2859, 0.054642
241.468, 427.525, 215.338, 343.701, -68.487, 285.54, 87.2518, 0.0512709
241.571, 441.536, 215.398, 356.697, -64.9514, 305.801, 87.8026, 0.0499305
240.763, 430.508, 214.618, 347.528, -78.3805, 286.305, 87.2519, 0.0427117
208.259, 421.648, 181.458, 342.53, -124.395, 258.668, 133.473, 0.0288428
208.933, 424.435, 182.135, 345.389, -126.164, 262.002, 132.263, 0.0261391
241.611, 433.887, 215.458, 348.897, -60.0011, 297.069, 88.1592, 0.0229223
240.557, 430.076, 214.405, 346.604, -73.398, 287.39, 88.1407, 0.0203241
241.604, 436.604, 215.442, 351.472, -59.8903, 300.787, 88.2415, 0.0178712
241.029, 428.804, 214.891, 345.486, -74.1764, 285.376, 87.293, 0.0158127
208.88, 422.843, 182.081, 344.105, -128.704, 258.876, 132.129, 0.0156079
240.475, 428.133, 214.327, 344.802, -73.9285, 284.543, 88.1655, 0.0154855
241.05, 427.34, 214.905, 342.642, -60.0087, 288.167, 88.8819, 0.0145735
239.503, 428.882, 213.329, 344.922, -68.4043, 287.449, 90.3209, 0.0144113
241.187, 426.638, 215.056, 343.205, -72.0198, 283.127, 87.2554, 0.0141402
241.515, 423.574, 215.395, 339.743, -66.5957, 280.763, 87.3181, 0.0137792
241.633, 433.048, 215.487, 348.699, -65.8269, 293.983, 87.4268, 0.0124577
241.521, 440.951, 215.347, 355.906, -62.7313, 305.735, 88.1268, 0.0119798
241.554, 431.832, 215.412, 347.702, -67.429, 291.789, 87.3349, 0.0118257
241.963, 429.408, 215.832, 344.863, -62.1449, 290.254, 87.273, 0.0102178
241.623, 440.052, 215.452, 354.912, -61.3705, 304.965, 88.1113, 0.00990742
241.836, 430.151, 215.701, 345.771, -64.1323, 290.599, 87.252, 0.00787082
241.46, 425.019, 215.336, 341.151, -66.9056, 282.641, 87.396, 0.00624545
241.556, 425.843, 215.424, 341.116, -58.8679, 286.507, 88.2079, 0.0060839
241.366, 426.169, 215.239, 342.501, -69.4267, 283.362, 87.2706, 0.00583739
241.169, 428.22, 215.033, 344.67, -71.5858, 285.448, 87.3674, 0.00572721
241.587, 425.226, 215.464, 341.216, -65.5695, 283.379, 87.3613, 0.00530405
208.115, 422.227, 181.306, 343.266, -126.339, 258.824, 133.539, 0.00520598
241.457, 430.096, 215.316, 345.851, -65.5496, 290.05, 87.6674, 0.00514749
241.498, 430.316, 215.36, 346.376, -68.6084, 289.321, 87.2515, 0.00514216
241.608, 425.374, 215.484, 341.368, -65.6767, 283.545, 87.3202, 0.00489872
241.339, 427.088, 215.208, 343.438, -70.033, 284.418, 87.2618, 0.00459046
206.973, 447.797, 180.22, 359.572, -46.9782, 320.221, 141.923, 0.963906
221.888, 471.313, 195.309, 378.505, -12.1714, 361.501, 123.241, 0.952943
229.107, 467.645, 202.63, 375.248, -11.7147, 356.962, 112.752, 0.890966
204.051, 445.041, 177.194, 360.392, -80.6508, 305.709, 143.594, 0.854905
209.872, 448.511, 183.125, 362.188, -64.2899, 315.606, 136.128, 0.826437
233.319, 470.51, 206.891, 377.8, -9.00256, 361.436, 106.95, 0.74236
231.802, 406.701, 205.539, 318.212, -16.6579, 275.471, 107.389, 0.724914
206.763, 445.144, 179.979, 358.939, -64.8343, 310.942, 140.763, 0.659236
230.531, 403.878, 204.257, 315.046, -12.3907, 273.234, 109.705, 0.65141
207.511, 443.78, 180.72, 358.876, -76.4572, 305.338, 138.669, 0.613843
208.242, 446.055, 181.489, 359.155, -58.1874, 314.296, 139.091, 0.609585
206.553, 449.834, 179.761, 362.941, -60.5904, 318.571, 141.433, 0.567455
226.249, 473.539, 199.716, 381.134, -15.371, 363.381, 116.61, 0.559685
223.545, 467.436, 196.996, 375.001, -13.0498, 356.292, 120.712, 0.535689
222.396, 469.988, 195.821, 378.004, -18.6068, 357.873, 121.864, 0.535325
217.02, 402.222, 190.58, 312.578, -7.93881, 272.864, 130.233, 0.474356
206.031, 447.374, 179.245, 360.269, -57.5808, 316.262, 142.461, 0.471423
236.718, 472.897, 210.331, 380.256, -9.65278, 364.283, 101.968, 0.458662
219, 402.326, 192.583, 312.74, -7.93931, 272.967, 127.299, 0.458158
226.693, 470.908, 200.174, 378.695, -15.6533, 359.94, 115.903, 0.445728
203.783, 445.79, 176.937, 360.277, -72.7329, 309.278, 144.628, 0.436832
205.224, 437.987, 178.44, 351.927, -63.3204, 301.837, 143.207, 0.425476
202.266, 456.29, 175.397, 368.95, -60.8212, 327.09, 147.836, 0.396453
202.084, 441.297, 175.246, 355.035, -63.9794, 306.093, 147.888, 0.389559
226.704, 403.958, 200.378, 315.042, -12.7854, 273.267, 115.377, 0.373489
225.986, 471.191, 199.456, 379.072, -16.8423, 359.943, 116.817, 0.370564
212.171, 402.248, 185.675, 312.487, -8.28398, 272.861, 137.384, 0.367092
226.306, 403.849, 199.974, 314.907, -12.5994, 273.195, 115.99, 0.353914
210.206, 453.854, 183.45, 367.31, -64.5902, 322.639, 135.613, 0.353173
227.693, 471.064, 201.188, 378.487, -12.2244, 361.171, 114.801, 0.346685
200.517, 439.583, 173.65, 353.85, -68.7333, 302.246, 149.89, 0.342468
202.546, 445.775, 175.677, 360.454, -74.977, 308.542, 146.326, 0.333921
230.273, 470.518, 203.804, 377.631, -8.43998, 361.614, 111.437, 0.32759
222.829, 405.626, 196.449, 316.035, -8.44895, 277.122, 121.599, 0.321515
222.846, 469.17, 196.28, 377.225, -18.4158, 356.883, 121.218, 0.318404
237.202, 473.241, 210.821, 380.525, -9.01799, 364.91, 101.341, 0.302257
218.75, 473.446, 192.129, 380.101, -9.51813, 365.002, 128.058, 0.300415
236.774, 468.422, 210.4, 375.938, -8.88589, 358.809, 101.897, 0.298618
206.185, 445.735, 179.408, 358.559, -56.0794, 314.562, 142.352, 0.270952
212.003, 444.016, 185.297, 358.286, -67.1465, 308.644, 132.646, 0.265248
226.892, 402.345, 200.574, 313.007, -7.93882, 272.852, 115.574, 0.256325
226.71, 405.37, 200.38, 316.271, -11.7623, 275.527, 115.491, 0.25368
213.916, 402.19, 187.439, 312.451, -7.93875, 272.877, 134.832, 0.246237
222.945, 404.748, 196.569, 315.216, -8.5154, 275.925, 121.411, 0.245411
214.047, 402.251, 187.572, 312.512, -7.93965, 272.955, 134.638, 0.244235
222.896, 402.295, 196.526, 312.833, -7.93875, 272.856, 121.516, 0.241035
222.919, 402.953, 196.547, 313.623, -9.50303, 273.171, 121.334, 0.238521
207.806, 447.057, 181.053, 359.656, -54.0695, 316.958, 140.09, 0.237814
213.982, 474.203, 187.298, 381.204, -14.412, 364.498, 134.509, 0.234462
203.67, 452.388, 176.835, 365.093, -58.9457, 322.503, 145.887, 0.228489
226.12, 402.802, 199.79, 313.469, -8.44953, 273.292, 116.677, 0.224293
208.819, 402.208, 182.287, 312.345, -8.29966, 272.861, 142.338, 0.223263
223.207, 402.296, 196.842, 312.844, -7.93883, 272.852, 121.053, 0.22259
205.659, 440.385, 178.874, 354.283, -63.9244, 304.859, 142.501, 0.216014
208.623, 437.928, 181.888, 352.054, -63.9825, 301.511, 138.015, 0.211549
226.577, 470.634, 200.06, 377.557, -8.01279, 361.89, 116.848, 0.208725
207.041, 446.943, 180.244, 361.321, -71.1664, 311.313, 139.824, 0.20241
222.862, 466.963, 196.309, 373.984, -8.27185, 357.141, 122.169, 0.196361
229.514, 404.159, 203.225, 315.075, -10.4685, 274.321, 111.43, 0.190932
233.945, 198.466, 208.293, 113.06, 71.4814, 21.0952, 110.346, 0.992443
193.937, 204.573, 167.865, 122.616, 20.9597, 5.29203, 167.592, 0.989121
193.763, 194.955, 167.68, 114.549, 9.21496, -16.0269, 167.128, 0.984036
237.831, 208.263, 212.218, 126.555, 24.9102, 9.60659, 99.1727, 0.979904
192.992, 197.284, 166.99, 114.047, 40.0909, 4.98518, 170.409, 0.976877
204.035, 183.147, 178.207, 98.3666, 68.9958, -0.76874, 155.678, 0.975831
212.576, 205.78, 186.673, 123.675, 25.7166, 8.27738, 138.9, 0.975255
191.835, 208.534, 165.71, 127.059, 12.4249, 6.78467, 170.261, 0.973086
220.654, 206.65, 194.828, 125.196, 19.4118, 5.46925, 125.648, 0.967888
196.764, 171.085, 170.89, 88.2659, 53.7637, -27.3171, 165.716, 0.966786
205.468, 212.46, 179.488, 129.522, 29.3699, 20.9707, 150.29, 0.955713
245.827, 184.218, 220.345, 100.181, 68.0033, -3.31843, 91.2856, 0.951882
204.993, 208.407, 179.023, 125.581, 30.6074, 15.5644, 151.124, 0.949626
